transaction_id,account_id,timestamp,amount,transaction_type,merchant_category,channel,home_country,transaction_country,is_international,beneficiary_age_days,new_beneficiary_flag,failed_login_count,device_change_flag,ip_risk_score,account_balance_before,account_balance_after,amount_to_balance_ratio,kyc_risk_band,fraud_label
2437,A1019,2026-01-17 05:43:00,1840.35,CARD_NOT_PRESENT,travel,web_banking,India,India,0,20,0,0,0,0.308,62391.26,60550.91,0.0295,Low,0
2463,A1019,2026-01-17 21:55:00,2111.47,NEFT,shopping,web_banking,India,India,0,232,0,0,0,0.086,56395.36,54283.89,0.0374,Low,0
2472,A1019,2026-01-18 07:12:00,1416.07,ATM,entertainment,web_banking,India,India,0,1240,0,0,0,0.196,89394.34,87978.28,0.0158,Low,0
66,A1020,2026-01-01 13:32:00,4860.04,NEFT,food,web_banking,India,India,0,227,0,0,0,0.134,123318.48,118458.44,0.0394,Low,0
92,A1020,2026-01-01 22:14:00,4809.93,NEFT,entertainment,web_banking,India,India,0,237,0,0,0,0.093,115101.54,110291.62,0.0418,Low,0
101,A1020,2026-01-02 02:10:00,2208.78,NEFT,fuel,POS_terminal,India,India,0,77,0,0,0,0.314,146480.09,144271.32,0.0151,Low,0
143,A1020,2026-01-02 05:10:00,5172.76,UPI,pharmacy,ATM,India,India,0,125,0,0,0,0.253,123265.79,118093.02,0.042,Low,0
155,A1020,2026-01-02 09:41:00,7415.4,IMPS,fuel,web_banking,India,India,0,152,0,1,0,0.331,123641.03,116225.63,0.06,Low,0
176,A1020,2026-01-03 06:37:00,4936.32,NEFT,food,web_banking,India,India,0,175,0,0,0,0.159,122300.92,117364.59,0.0404,Low,0
195,A1020,2026-01-03 19:20:00,22772.46,IMPS,shopping,mobile_app,India,India,0,1,1,1,0,0.72,135053.57,112281.12,0.1686,Low,1
259,A1020,2026-01-04 23:40:00,5341.45,NEFT,grocery,web_banking,India,India,0,163,0,0,0,0.065,129892.34,124550.88,0.0411,Low,0
305,A1020,2026-01-06 03:10:00,2805.11,ATM,electronics,web_banking,India,India,0,53,0,0,0,0.033,136812.06,134006.95,0.0205,Low,0
411,A1020,2026-01-06 04:37:00,9080.22,ATM,pharmacy,web_banking,India,India,0,45,0,0,0,0.126,126820.03,117739.81,0.0716,Low,0
416,A1020,2026-01-07 01:44:00,2439.97,ATM,entertainment,web_banking,India,India,0,152,0,0,0,0.297,141786.27,139346.3,0.0172,Low,0
429,A1020,2026-01-07 04:23:00,5699.41,UPI,food,web_banking,India,India,0,105,0,1,1,0.029,138849.93,133150.52,0.041,Low,0
459,A1020,2026-01-08 04:39:00,4989.74,NEFT,pharmacy,web_banking,India,India,0,8,0,0,0,0.018,107330.33,102340.59,0.0465,Low,0
520,A1020,2026-01-09 04:39:00,2007.23,NEFT,travel,web_banking,India,India,0,229,0,0,0,0.092,130614.44,128607.2,0.0154,Low,0
545,A1020,2026-01-09 07:35:00,4456.48,NEFT,fuel,web_banking,India,India,0,102,0,0,0,0.047,121200.9,116744.42,0.0368,Low,0
660,A1020,2026-01-09 08:54:00,3772.97,NEFT,electronics,web_banking,India,India,0,371,0,0,0,0.01,96951.16,93178.19,0.0389,Low,0
795,A1020,2026-01-10 04:32:00,2155.25,POS,travel,web_banking,India,India,0,272,0,0,0,0.149,111768.73,109613.48,0.0193,Low,0
821,A1020,2026-01-10 05:10:00,5129.2,ATM,travel,POS_terminal,India,Singapore,1,236,0,0,0,0.046,108781.02,103651.82,0.0472,Low,0
875,A1020,2026-01-10 10:15:00,2126.83,UPI,shopping,web_banking,India,India,0,125,0,0,0,0.131,104855.81,102728.97,0.0203,Low,0
984,A1020,2026-01-10 14:59:00,3902.34,IMPS,pharmacy,web_banking,India,India,0,97,0,0,0,0.136,126322.9,122420.56,0.0309,Low,0
1014,A1020,2026-01-11 02:27:00,3702.19,ATM,pharmacy,web_banking,India,India,0,30,0,0,0,0.287,91541.55,87839.36,0.0404,Low,0
1071,A1020,2026-01-11 04:03:00,3385.9,CARD_NOT_PRESENT,shopping,web_banking,India,India,0,5,0,0,0,0.243,134491.75,131105.85,0.0252,Low,0
1187,A1020,2026-01-11 04:07:00,3817.81,UPI,fuel,web_banking,India,India,0,29,0,1,0,0.195,121364.75,117546.94,0.0315,Low,0
1262,A1020,2026-01-11 11:16:00,5492.48,UPI,travel,web_banking,India,India,0,93,0,0,0,0.255,125061.98,119569.49,0.0439,Low,0
1389,A1020,2026-01-12 02:27:00,7102.55,ATM,pharmacy,POS_terminal,India,India,0,194,0,0,0,0.116,136611.35,129508.8,0.052,Low,0
1421,A1020,2026-01-12 03:17:00,782.54,IMPS,food,web_banking,India,India,0,434,0,0,0,0.031,126761.67,125979.14,0.0062,Low,0
1437,A1020,2026-01-12 04:45:00,1124.87,NEFT,grocery,web_banking,India,India,0,162,0,0,0,0.179,128432.9,127308.03,0.0088,Low,0
1479,A1020,2026-01-12 06:52:00,749.62,CARD_NOT_PRESENT,food,web_banking,India,India,0,122,0,0,0,0.129,105037.21,104287.59,0.0071,Low,0
1488,A1020,2026-01-12 06:59:00,2916.03,NEFT,electronics,mobile_app,India,India,0,78,0,0,0,0.339,118253.22,115337.19,0.0247,Low,0
1610,A1020,2026-01-12 08:47:00,50.0,ATM,electronics,web_banking,India,India,0,214,0,0,0,0.026,129529.46,129479.46,0.0004,Low,0
1629,A1020,2026-01-12 15:43:00,3150.8,POS,food,web_banking,India,India,0,46,0,0,0,0.234,116526.54,113375.74,0.027,Low,0
1757,A1020,2026-01-12 22:07:00,3842.56,IMPS,pharmacy,web_banking,India,India,0,5,1,0,0,0.302,115821.95,111979.39,0.0332,Low,0
1849,A1020,2026-01-13 03:25:00,2416.53,UPI,travel,web_banking,India,India,0,296,0,1,0,0.194,129519.65,127103.12,0.0187,Low,0
1909,A1020,2026-01-13 07:16:00,7103.75,UPI,electronics,ATM,India,India,0,117,0,0,0,0.24,127347.69,120243.94,0.0558,Low,0
1918,A1020,2026-01-14 03:27:00,3054.63,POS,pharmacy,web_banking,India,India,0,10,0,0,1,0.249,132612.21,129557.58,0.023,Low,0
1998,A1020,2026-01-14 18:55:00,5229.02,CARD_NOT_PRESENT,food,mobile_app,India,India,0,240,0,0,0,0.107,129561.67,124332.64,0.0404,Low,0
2028,A1020,2026-01-15 02:42:00,7411.63,POS,entertainment,web_banking,India,India,0,386,0,0,0,0.3,148157.0,140745.37,0.05,Low,0
2180,A1020,2026-01-16 05:56:00,3513.13,IMPS,entertainment,ATM,India,India,0,277,0,0,0,0.095,133979.57,130466.44,0.0262,Low,0
2188,A1020,2026-01-16 07:19:00,3441.21,CARD_NOT_PRESENT,grocery,web_banking,India,India,0,124,0,0,1,0.23,126592.84,123151.63,0.0272,Low,0
2198,A1020,2026-01-16 11:07:00,5124.83,NEFT,entertainment,web_banking,India,India,0,25,0,2,0,0.296,100738.15,95613.32,0.0509,Low,0
2260,A1020,2026-01-16 11:45:00,1253.49,UPI,travel,web_banking,India,India,0,240,0,0,0,0.131,139235.66,137982.17,0.009,Low,0
2324,A1020,2026-01-17 14:36:00,2961.26,NEFT,pharmacy,web_banking,India,India,0,21,0,0,0,0.303,132242.9,129281.64,0.0224,Low,0
2350,A1020,2026-01-18 10:38:00,7223.36,ATM,pharmacy,web_banking,India,India,0,77,0,0,0,0.047,130979.52,123756.15,0.0551,Low,0
2448,A1020,2026-01-19 06:12:00,3810.04,UPI,pharmacy,web_banking,India,India,0,221,0,0,0,0.034,120970.92,117160.88,0.0315,Low,0
104,A1021,2026-01-01 20:47:00,3177.21,ATM,grocery,mobile_app,India,India,0,257,0,0,0,0.316,127265.96,124088.75,0.025,Medium,0
127,A1021,2026-01-01 23:38:00,4035.57,POS,food,ATM,India,India,0,121,0,0,0,0.247,94652.13,90616.56,0.0426,Medium,0
134,A1021,2026-01-01 23:40:00,801.5,NEFT,shopping,mobile_app,India,India,0,280,0,0,0,0.137,133139.41,132337.91,0.006,Medium,0
324,A1021,2026-01-02 14:07:00,3438.72,UPI,electronics,POS_terminal,India,India,0,269,0,0,0,0.185,127977.09,124538.37,0.0269,Medium,0
348,A1021,2026-01-02 15:55:00,2858.72,ATM,pharmacy,mobile_app,India,India,0,9,0,0,0,0.35,144771.3,141912.58,0.0197,Medium,0
351,A1021,2026-01-02 21:44:00,3687.47,POS,electronics,mobile_app,India,India,0,224,0,1,0,0.15,118190.4,114502.93,0.0312,Medium,0
403,A1021,2026-01-03 04:39:00,2900.63,POS,fuel,mobile_app,India,India,0,90,0,1,0,0.174,119018.52,116117.89,0.0244,Medium,0
409,A1021,2026-01-03 07:58:00,2575.25,CARD_NOT_PRESENT,travel,mobile_app,India,India,0,69,0,0,0,0.003,123035.67,120460.42,0.0209,Medium,0
532,A1021,2026-01-03 10:10:00,3878.01,ATM,travel,mobile_app,India,India,0,28,0,0,0,0.134,111785.03,107907.02,0.0347,Medium,0
560,A1021,2026-01-03 15:35:00,3317.82,UPI,travel,mobile_app,India,India,0,8,0,0,0,0.134,148129.98,144812.17,0.0224,Medium,0
721,A1021,2026-01-03 16:10:00,1653.19,CARD_NOT_PRESENT,shopping,mobile_app,India,India,0,343,0,0,1,0.311,115401.9,113748.71,0.0143,Medium,0
751,A1021,2026-01-04 05:11:00,4588.53,POS,shopping,mobile_app,India,India,0,98,0,0,1,0.28,124734.41,120145.88,0.0368,Medium,0
781,A1021,2026-01-05 14:07:00,3979.63,UPI,food,web_banking,India,India,0,85,0,0,0,0.335,120594.51,116614.88,0.033,Medium,0
820,A1021,2026-01-05 15:19:00,4790.44,NEFT,pharmacy,POS_terminal,India,India,0,132,0,0,1,0.32,132771.13,127980.69,0.0361,Medium,0
939,A1021,2026-01-05 22:46:00,5760.84,POS,fuel,mobile_app,India,India,0,36,0,0,0,0.338,121445.75,115684.91,0.0474,Medium,0
949,A1021,2026-01-07 03:24:00,3136.49,NEFT,grocery,mobile_app,India,India,0,100,0,0,0,0.267,90436.9,87300.41,0.0347,Medium,0
980,A1021,2026-01-07 07:33:00,2895.81,UPI,shopping,POS_terminal,India,UK,1,42,0,0,0,0.304,142764.7,139868.89,0.0203,Medium,0
1047,A1021,2026-01-08 01:26:00,6369.22,ATM,electronics,mobile_app,India,India,0,159,0,0,0,0.088,123363.92,116994.7,0.0516,Medium,0
1077,A1021,2026-01-08 22:35:00,6388.14,CARD_NOT_PRESENT,pharmacy,POS_terminal,India,India,0,26,0,0,0,0.008,137972.94,131584.8,0.0463,Medium,0
1104,A1021,2026-01-09 09:48:00,4563.78,CARD_NOT_PRESENT,travel,POS_terminal,India,India,0,153,0,0,0,0.247,114549.17,109985.38,0.0398,Medium,0
1166,A1021,2026-01-09 19:52:00,3632.22,NEFT,entertainment,mobile_app,India,India,0,142,0,0,0,0.296,141063.34,137431.11,0.0257,Medium,0
1351,A1021,2026-01-10 15:29:00,2271.94,IMPS,travel,mobile_app,India,India,0,72,0,0,0,0.037,114611.91,112339.97,0.0198,Medium,0
1395,A1021,2026-01-10 20:20:00,2124.13,NEFT,grocery,mobile_app,India,India,0,52,0,0,0,0.005,106917.42,104793.29,0.0199,Medium,0
1562,A1021,2026-01-11 05:16:00,5999.25,UPI,food,mobile_app,India,India,0,307,0,1,0,0.238,112069.18,106069.93,0.0535,Medium,0
1796,A1021,2026-01-11 14:58:00,6149.81,CARD_NOT_PRESENT,food,mobile_app,India,India,0,38,0,0,0,0.813,139568.31,133418.5,0.0441,Medium,1
1872,A1021,2026-01-11 22:28:00,1849.52,UPI,food,mobile_app,India,India,0,33,0,0,0,0.064,111443.9,109594.38,0.0166,Medium,0
1895,A1021,2026-01-12 01:19:00,3588.82,UPI,food,ATM,India,India,0,644,0,0,0,0.128,104177.39,100588.57,0.0344,Medium,0
2166,A1021,2026-01-12 04:11:00,3634.48,POS,shopping,mobile_app,India,India,0,29,0,0,0,0.167,107342.9,103708.42,0.0339,Medium,0
2201,A1021,2026-01-12 11:48:00,1959.82,NEFT,pharmacy,ATM,India,India,0,118,0,0,0,0.049,119886.44,117926.62,0.0163,Medium,0
2247,A1021,2026-01-12 11:57:00,2594.41,IMPS,fuel,mobile_app,India,India,0,412,0,0,0,0.05,107810.67,105216.26,0.0241,Medium,0
2383,A1021,2026-01-12 12:29:00,2654.91,UPI,pharmacy,mobile_app,India,UAE,1,70,0,0,0,0.247,78295.17,75640.27,0.0339,Medium,0
2389,A1021,2026-01-13 11:25:00,6793.93,NEFT,pharmacy,web_banking,India,India,0,124,0,0,0,0.025,120034.97,113241.04,0.0566,Medium,0
2449,A1021,2026-01-13 16:53:00,4426.67,NEFT,travel,mobile_app,India,India,0,122,0,0,0,0.258,124198.64,119771.97,0.0356,Medium,0
27,A1022,2026-01-02 03:37:00,26329.44,CARD_NOT_PRESENT,electronics,POS_terminal,India,UAE,1,78,0,1,1,0.608,51522.99,25193.55,0.511,Medium,1
82,A1022,2026-01-03 02:13:00,9904.03,CARD_NOT_PRESENT,fuel,mobile_app,India,Singapore,1,108,0,1,0,0.106,63443.03,53539.01,0.1561,Medium,0
142,A1022,2026-01-03 07:45:00,10089.36,UPI,pharmacy,mobile_app,India,India,0,199,0,0,0,0.294,60478.99,50389.63,0.1668,Medium,0
214,A1022,2026-01-03 09:39:00,9165.75,ATM,fuel,mobile_app,India,India,0,92,0,0,0,0.266,89857.41,80691.66,0.102,Medium,0
294,A1022,2026-01-04 14:55:00,9442.15,ATM,food,mobile_app,India,India,0,727,0,0,0,0.298,67611.64,58169.49,0.1397,Medium,0
309,A1022,2026-01-05 12:28:00,9841.62,NEFT,shopping,mobile_app,India,India,0,50,0,0,0,0.037,73796.69,63955.07,0.1334,Medium,0
427,A1022,2026-01-05 17:10:00,9051.05,ATM,entertainment,mobile_app,India,India,0,193,0,1,0,0.237,49643.59,40592.54,0.1823,Medium,0
806,A1022,2026-01-06 12:18:00,9640.37,CARD_NOT_PRESENT,travel,mobile_app,India,India,0,232,0,0,0,0.307,94448.56,84808.19,0.1021,Medium,0
807,A1022,2026-01-07 23:59:00,9517.17,POS,pharmacy,mobile_app,India,India,0,143,0,0,0,0.003,68723.91,59206.74,0.1385,Medium,0
1124,A1022,2026-01-08 05:49:00,9633.59,UPI,travel,mobile_app,India,India,0,264,0,0,0,0.06,70934.42,61300.84,0.1358,Medium,0
1127,A1022,2026-01-09 00:43:00,9979.89,POS,pharmacy,ATM,India,India,0,92,0,0,0,0.244,33756.39,23776.49,0.2956,Medium,0
1164,A1022,2026-01-09 09:25:00,9348.63,IMPS,fuel,ATM,India,India,0,38,0,0,0,0.264,54575.89,45227.26,0.1713,Medium,0
1171,A1022,2026-01-10 04:50:00,9683.0,IMPS,fuel,mobile_app,India,India,0,19,0,0,0,0.215,51898.44,42215.45,0.1866,Medium,0
1254,A1022,2026-01-10 13:25:00,9489.21,UPI,pharmacy,mobile_app,India,India,0,447,0,0,0,0.044,48392.3,38903.09,0.1961,Medium,0
1453,A1022,2026-01-10 16:35:00,9614.01,CARD_NOT_PRESENT,pharmacy,mobile_app,India,India,0,421,0,0,0,0.252,59202.24,49588.24,0.1624,Medium,0
1497,A1022,2026-01-10 21:01:00,9588.49,ATM,grocery,ATM,India,India,0,140,0,0,0,0.178,87073.86,77485.37,0.1101,Medium,0
1519,A1022,2026-01-11 07:07:00,10203.0,NEFT,fuel,mobile_app,India,India,0,25,0,0,0,0.32,63256.05,53053.06,0.1613,Medium,0
1536,A1022,2026-01-11 11:22:00,9942.13,CARD_NOT_PRESENT,shopping,mobile_app,India,India,0,275,0,0,0,0.063,54316.78,44374.65,0.183,Medium,0
1570,A1022,2026-01-11 14:13:00,9275.04,IMPS,food,mobile_app,India,India,0,7,0,0,0,0.311,56061.78,46786.74,0.1654,Medium,0
1573,A1022,2026-01-12 22:35:00,10117.03,CARD_NOT_PRESENT,pharmacy,mobile_app,India,India,0,97,0,0,0,0.149,38319.23,28202.2,0.264,Medium,0
1655,A1022,2026-01-12 23:01:00,9730.54,POS,shopping,mobile_app,India,India,0,240,0,0,0,0.265,63678.03,53947.49,0.1528,Medium,0
1725,A1022,2026-01-12 23:52:00,9868.82,ATM,fuel,ATM,India,India,0,14,0,0,0,0.271,77223.59,67354.77,0.1278,Medium,0
1743,A1022,2026-01-13 15:31:00,9253.08,ATM,shopping,web_banking,India,India,0,7,0,0,0,0.255,41192.66,31939.58,0.2246,Medium,0
1785,A1022,2026-01-13 18:10:00,9959.53,UPI,pharmacy,mobile_app,India,India,0,256,0,0,0,0.279,57574.67,47615.14,0.173,Medium,0
1853,A1022,2026-01-13 23:54:00,9390.0,CARD_NOT_PRESENT,travel,ATM,India,India,0,216,0,2,0,0.317,60343.46,50953.46,0.1556,Medium,0
1856,A1022,2026-01-14 07:00:00,9261.33,POS,fuel,mobile_app,India,India,0,159,0,0,0,0.296,38311.52,29050.19,0.2417,Medium,0
1873,A1022,2026-01-14 07:53:00,9986.9,IMPS,electronics,web_banking,India,Singapore,1,78,0,0,0,0.26,58626.18,48639.28,0.1703,Medium,0
1980,A1022,2026-01-14 09:41:00,9588.19,ATM,entertainment,mobile_app,India,India,0,111,0,0,0,0.216,59863.79,50275.59,0.1602,Medium,0
2095,A1022,2026-01-15 04:30:00,33460.62,UPI,travel,mobile_app,India,Singapore,1,2,1,5,1,0.736,70475.08,37014.46,0.4748,Medium,1
2246,A1022,2026-01-15 20:31:00,9738.91,POS,fuel,mobile_app,India,India,0,272,0,0,0,0.32,55998.85,46259.93,0.1739,Medium,0
2310,A1022,2026-01-15 20:47:00,9708.27,ATM,shopping,mobile_app,India,India,0,260,0,0,1,0.106,64495.66,54787.39,0.1505,Medium,0
2323,A1022,2026-01-16 00:39:00,10035.14,POS,fuel,mobile_app,India,India,0,200,0,0,0,0.102,68758.27,58723.13,0.1459,Medium,0
2406,A1022,2026-01-16 12:48:00,10134.14,CARD_NOT_PRESENT,electronics,mobile_app,India,India,0,290,0,1,0,0.106,62408.22,52274.08,0.1624,Medium,0
2419,A1022,2026-01-16 14:05:00,9162.42,UPI,electronics,mobile_app,India,India,0,371,0,2,0,0.276,34284.95,25122.53,0.2672,Medium,0
2454,A1022,2026-01-16 20:05:00,9911.52,POS,grocery,POS_terminal,India,India,0,83,0,0,0,0.172,44132.15,34220.63,0.2246,Medium,0
507,A1023,2026-01-01 07:39:00,43658.64,IMPS,shopping,web_banking,India,India,0,0,1,0,1,0.682,297914.88,254256.24,0.1465,Low,1
813,A1023,2026-01-02 04:33:00,9126.55,NEFT,fuel,web_banking,India,India,0,130,0,0,0,0.34,288986.01,279859.46,0.0316,Low,0
927,A1023,2026-01-02 14:51:00,9438.11,POS,food,mobile_app,India,India,0,136,0,0,0,0.307,293968.87,284530.76,0.0321,Low,0
938,A1023,2026-01-02 15:26:00,9370.54,NEFT,food,mobile_app,India,Singapore,1,89,0,0,0,0.177,301847.93,292477.39,0.031,Low,0
1001,A1023,2026-01-04 05:16:00,10148.18,UPI,electronics,mobile_app,India,India,0,356,0,0,0,0.294,316477.49,306329.31,0.0321,Low,0
1016,A1023,2026-01-04 07:33:00,25574.54,CARD_NOT_PRESENT,electronics,POS_terminal,India,Singapore,1,2,0,0,1,0.91,284706.73,259132.19,0.0898,Low,1
1035,A1023,2026-01-05 19:35:00,9931.0,IMPS,pharmacy,POS_terminal,India,India,0,59,0,0,0,0.025,274027.67,264096.67,0.0362,Low,0
1153,A1023,2026-01-05 22:31:00,26218.93,CARD_NOT_PRESENT,travel,web_banking,India,UAE,1,72,0,2,1,0.608,303889.41,277670.47,0.0863,Low,1
1330,A1023,2026-01-05 22:45:00,9576.63,POS,pharmacy,POS_terminal,India,India,0,27,0,0,0,0.206,317278.84,307702.21,0.0302,Low,0
1586,A1023,2026-01-06 05:27:00,8865.98,NEFT,travel,mobile_app,India,India,0,41,0,0,1,0.273,315755.62,306889.64,0.0281,Low,0
1790,A1023,2026-01-06 22:31:00,8453.22,IMPS,electronics,mobile_app,India,India,0,12,0,1,1,0.013,287850.93,279397.71,0.0294,Low,0
1820,A1023,2026-01-07 15:38:00,9061.14,IMPS,grocery,mobile_app,India,India,0,87,0,0,0,0.082,283895.41,274834.27,0.0319,Low,0
1848,A1023,2026-01-07 16:28:00,9905.01,NEFT,food,mobile_app,India,India,0,82,0,0,0,0.332,287024.35,277119.34,0.0345,Low,0
1937,A1023,2026-01-08 05:34:00,8953.48,UPI,pharmacy,mobile_app,India,India,0,65,0,0,0,0.192,294529.55,285576.07,0.0304,Low,0
2109,A1023,2026-01-08 05:37:00,43256.06,UPI,shopping,web_banking,India,India,0,1,1,3,0,0.678,316379.98,273123.92,0.1367,Low,1
2110,A1023,2026-01-08 08:47:00,9143.39,IMPS,shopping,mobile_app,India,India,0,363,0,0,0,0.267,299495.08,290351.69,0.0305,Low,0
2148,A1023,2026-01-08 10:03:00,18426.37,CARD_NOT_PRESENT,food,POS_terminal,India,India,0,4,1,0,1,0.805,283656.21,265229.83,0.065,Low,1
2169,A1023,2026-01-09 01:36:00,9621.54,IMPS,travel,web_banking,India,India,0,70,0,0,0,0.284,301225.71,291604.17,0.0319,Low,0
2315,A1023,2026-01-09 05:36:00,9047.52,UPI,shopping,ATM,India,India,0,257,0,0,0,0.041,314883.98,305836.46,0.0287,Low,0
2336,A1023,2026-01-09 18:30:00,9325.19,NEFT,entertainment,mobile_app,India,India,0,31,0,0,0,0.152,284573.17,275247.97,0.0328,Low,0
2411,A1023,2026-01-10 02:29:00,16819.87,POS,shopping,ATM,India,India,0,25,1,1,1,0.546,314167.5,297347.63,0.0535,Low,1
2496,A1023,2026-01-10 11:08:00,9214.41,NEFT,travel,mobile_app,India,India,0,255,0,1,0,0.302,322802.72,313588.31,0.0285,Low,0
2499,A1023,2026-01-10 21:53:00,9002.19,POS,entertainment,mobile_app,India,India,0,81,0,0,0,0.109,293717.92,284715.72,0.0306,Low,0
10,A1024,2026-01-01 02:17:00,6251.06,CARD_NOT_PRESENT,food,mobile_app,India,India,0,75,0,0,0,0.207,48016.49,41765.44,0.1302,High,0
59,A1024,2026-01-02 21:58:00,12139.05,CARD_NOT_PRESENT,travel,ATM,India,India,0,301,0,0,0,0.141,22914.01,10774.97,0.5298,High,0
83,A1024,2026-01-03 00:56:00,9670.22,IMPS,electronics,web_banking,India,India,0,311,0,0,0,0.142,17039.2,7368.98,0.5675,High,0
144,A1024,2026-01-03 05:28:00,10174.47,POS,entertainment,mobile_app,India,India,0,36,0,0,0,0.029,15571.94,5397.48,0.6534,High,0
178,A1024,2026-01-03 10:11:00,6545.98,ATM,food,web_banking,India,India,0,355,0,0,0,0.127,25585.78,19039.8,0.2558,High,0
252,A1024,2026-01-03 17:18:00,11348.25,NEFT,entertainment,web_banking,India,India,0,152,0,1,0,0.048,12348.25,1000.0,0.919,High,0
282,A1024,2026-01-03 23:12:00,4507.08,CARD_NOT_PRESENT,electronics,web_banking,India,India,0,20,0,0,0,0.177,5507.08,1000.0,0.8184,High,0
474,A1024,2026-01-03 23:42:00,12124.33,NEFT,pharmacy,web_banking,India,India,0,6,1,2,0,0.055,36969.97,24845.64,0.328,High,0
537,A1024,2026-01-04 00:00:00,6127.63,IMPS,pharmacy,web_banking,India,India,0,363,0,2,0,0.272,38187.08,32059.44,0.1605,High,0
542,A1024,2026-01-04 00:03:00,7140.3,UPI,fuel,web_banking,India,India,0,237,0,0,0,0.199,8140.3,1000.0,0.8772,High,0
562,A1024,2026-01-04 00:32:00,8943.18,ATM,pharmacy,web_banking,India,India,0,118,0,0,0,0.139,9943.18,1000.0,0.8994,High,0
588,A1024,2026-01-04 04:56:00,8895.45,UPI,pharmacy,web_banking,India,India,0,84,0,1,0,0.204,50774.08,41878.63,0.1752,High,0
669,A1024,2026-01-04 08:21:00,10398.72,NEFT,shopping,web_banking,India,India,0,42,0,0,0,0.02,17192.92,6794.2,0.6048,High,0
762,A1024,2026-01-04 10:49:00,11146.37,UPI,electronics,web_banking,India,India,0,714,0,0,0,0.325,20912.05,9765.67,0.533,High,0
881,A1024,2026-01-04 14:25:00,6643.69,NEFT,shopping,web_banking,India,India,0,2,0,0,0,0.178,42624.63,35980.93,0.1559,High,0
926,A1024,2026-01-05 00:03:00,14507.04,NEFT,travel,web_banking,India,India,0,177,0,0,0,0.069,37223.22,22716.18,0.3897,High,0
1042,A1024,2026-01-06 03:13:00,9213.0,IMPS,entertainment,web_banking,India,UK,1,49,0,1,0,0.344,13188.16,3975.16,0.6986,High,0
1096,A1024,2026-01-06 05:16:00,13373.38,NEFT,grocery,web_banking,India,India,0,181,0,0,0,0.291,54180.33,40806.94,0.2468,High,0
1168,A1024,2026-01-06 08:48:00,11460.28,IMPS,shopping,web_banking,India,India,0,222,0,0,0,0.047,44707.35,33247.07,0.2563,High,0
1169,A1024,2026-01-06 09:40:00,9670.38,UPI,shopping,web_banking,India,India,0,345,0,0,0,0.104,30060.81,20390.43,0.3217,High,0
1191,A1024,2026-01-06 11:56:00,12199.47,CARD_NOT_PRESENT,travel,web_banking,India,India,0,35,0,0,0,0.273,48569.41,36369.93,0.2512,High,0
1206,A1024,2026-01-06 16:24:00,10808.61,CARD_NOT_PRESENT,food,web_banking,India,India,0,33,0,0,0,0.225,13935.86,3127.24,0.7756,High,0
1342,A1024,2026-01-06 16:43:00,11319.85,UPI,shopping,web_banking,India,India,0,15,0,0,1,0.249,25338.0,14018.15,0.4468,High,0
1360,A1024,2026-01-06 18:58:00,7710.22,CARD_NOT_PRESENT,pharmacy,web_banking,India,India,0,22,0,0,0,0.092,17112.12,9401.9,0.4506,High,0
1407,A1024,2026-01-07 16:36:00,11589.08,NEFT,grocery,web_banking,India,UAE,1,411,0,0,0,0.215,12589.08,1000.0,0.9206,High,0
1603,A1024,2026-01-07 18:14:00,12815.01,POS,grocery,web_banking,India,India,0,50,0,1,0,0.091,23229.04,10414.03,0.5517,High,0
2015,A1024,2026-01-08 09:46:00,9638.92,NEFT,electronics,web_banking,India,India,0,509,0,0,0,0.305,23532.09,13893.17,0.4096,High,0
2030,A1024,2026-01-08 14:59:00,8986.95,CARD_NOT_PRESENT,pharmacy,POS_terminal,India,India,0,60,0,0,0,0.268,35889.25,26902.3,0.2504,High,0
2043,A1024,2026-01-09 12:08:00,13849.21,POS,travel,web_banking,India,India,0,44,0,0,0,0.12,46816.3,32967.09,0.2958,High,0
2191,A1024,2026-01-10 06:15:00,11074.21,ATM,electronics,web_banking,India,India,0,28,0,0,0,0.158,21535.03,10460.82,0.5142,High,0
2219,A1024,2026-01-10 12:05:00,7469.83,IMPS,electronics,web_banking,India,India,0,187,0,1,0,0.064,32460.26,24990.43,0.2301,High,0
2273,A1024,2026-01-11 00:44:00,9392.21,NEFT,shopping,POS_terminal,India,India,0,300,0,0,0,0.174,25733.5,16341.28,0.365,High,0
2365,A1024,2026-01-11 09:51:00,6354.54,UPI,electronics,web_banking,India,India,0,9,0,0,0,0.237,16815.41,10460.87,0.3779,High,0
2421,A1024,2026-01-11 18:33:00,10329.75,POS,fuel,web_banking,India,India,0,462,0,0,0,0.156,14054.46,3724.71,0.735,High,0
52,A1025,2026-01-01 18:50:00,9428.14,ATM,travel,mobile_app,India,India,0,595,0,0,0,0.247,232123.02,222694.88,0.0406,Medium,0
278,A1025,2026-01-02 15:23:00,9077.41,ATM,shopping,mobile_app,India,India,0,120,0,0,0,0.309,244994.64,235917.24,0.0371,Medium,0
406,A1025,2026-01-02 23:04:00,9529.64,UPI,food,POS_terminal,India,India,0,22,0,0,0,0.237,211820.89,202291.25,0.045,Medium,0
413,A1025,2026-01-03 00:02:00,9640.32,NEFT,fuel,mobile_app,India,India,0,61,0,0,0,0.105,236632.42,226992.1,0.0407,Medium,0
677,A1025,2026-01-03 01:57:00,9692.65,ATM,shopping,mobile_app,India,India,0,6,0,0,0,0.105,228276.06,218583.41,0.0425,Medium,0
